Feedback ID,Comment,Rating,Feedback Date,Product ID,Customer ID
771,"Great card at a great price.  Hard to believe something so small could hold so much data.  I got this to use with my new MacBook Pro with a &#34;reduced profile&#34; adaptor.  The adaptor didn't fit so well, but works great in my raspberry pi.  The card I just use as a normal one for now.",5,13/01/2022,129,251
772,"I have no issues with this card, and my phone now boots much faster than before with my old 8gb class 4 card.",5,14/01/2022,219,400
773,Id say that this product is a steal! Now i am able to expand the storage size of my tablet to add more hd movies!,5,15/01/2022,160,25
774,i used it on my sony as15. been using it for almost a month now and i have yet to encounter any problem,4,16/01/2022,123,133
775,I put this in my tablet to store pictures and video. It does alot better than the class 4 I was using. Becuse I already had it in my junk drawer.,5,17/01/2022,218,423
776,This super micro SD card was required for the Sony Action Cam that I bought for use with my Phantom quad copter. Super small and therefore easy to misplace. I like my CF cards I use for my cameras because you can hold on to them better. I like sandisk products as that's all I use.,4,18/01/2022,243,388
777,"Price was right, shipping quick, Class 10 card for HD video in my GoPro.Hard to rate it since memory cards are pretty much memory cards. Nothing jumps out as excellent so that is why 4 of 5.",4,19/01/2022,95,393
778,"I've gotten four of these for both of my Nikon D7000's and have had little bit of an issue with the adapter cards being out of spec and sticking in the Nikon Camera SD Slots, and one of my card readers. Sure enough, i sanded one down carefully and it fit perfectly.Performance wise, these things scream over regular Class 10 or Class 6 cards and perform nearly excellent. I cant complain other than I wish they were faster, but I'm not getting that for a while at $23 per card.",4,20/01/2022,209,27
779,This memory is the right price and it worked right from the start.I think this is a good deal and good memory.Works fine in Note 2,4,21/01/2022,109,109
780,"Awesome! So much space, and it works with my phone, all i could ask for! Comes in extremely handy. Thank you SanDisk!",5,22/01/2022,162,102
781,I bought this for my Samsung GS4 and it is working quite well. I have had it for several months without issues. I do not know how it performs vs what is advertised but for my purposes I don't care as much. It seems to load quickly on my phone as well as saving files.,5,23/01/2022,164,499
782,"Super fast and lots of storage! I can fit months worth of Music, App's and eBook's on it with room to go!",5,24/01/2022,1,313
783,"SanDisk does not disappoint, this is exactly as described, arrived on time and is plenty of storage for all my photos, music playlists, and still leaves room for movies as well.",5,25/01/2022,180,246
784,I had an old Class 4 Kingston card in my phone and the thing just dragged when transferring music or photos. I finally decided I had enough with Class 4 and went looking for a reliable Class 10 card. This SanDisk does the trick. Now music and photo transfers fly like the wind. I can move over a FLAC album in about 30 seconds to my Droid Razr MAXX with no interruptions like I had on my Class 4 card.,5,26/01/2022,169,5
785,"I bought this card as an addition to my 32 GB Galaxy Note 3. I have well over 32 GB that I use for music with scads left over for apps and movies. You may never need this much space, but some of you are like me and we WANT this much space. With my 3.0 USB the transfer speeds are very adequate. Can't wait for the 256 GB ;)",4,27/01/2022,45,142
786,"This memory has proved to be quick and reliable.  I'm using it as a second drive in my Win 8 tablet, but might swap it to my camera where the transfer speed would be appreciated more often.",5,28/01/2022,200,203
787,"stil not getting the write speed as I need, but considering the cost /capacity /speed it is a good card!",4,29/01/2022,203,344
788,"Bought two separately.1) One was a frustration free package one was apparently a frustrating package. Both came in similar packages stuffed in large yellow envelopes. Don't really see the difference between the frustration free and frustrating one. The frustrating one just required scissors, no real attempt of making it a &#34;greener&#34; package was really attempted (that I could tell), nor did it matter since it was put into a giant envelope anyway.2) One was sent USPS, the other ParcelPool. I've had bad experiences before with ParcelPool (as have many people apparently) but I guess Amazon gave them an earful because it actually arrived on time this time. The &#34;tracking&#34; for ParcelPool is still a huge joke though.3) Actual product: it's a MicroSD card, it does exactly what it's supposed to do. No problems with it.",5,30/01/2022,198,63
789,"memory cards best in world. The memory card completely corresponds to the description. I am happy, my smartphone is happy, my tablet is happy. amazon thanks",5,31/01/2022,26,32
790,"It's been a month now with this SDCard in my phone.  I transfer an average of 3GB of data to and from the device per week.  The SDCard is holding just fine.  Where most tend to crap out or cause problems, this has yet to do it.",4,01/02/2022,37,398
791,This is the real deal. There are fakes out there and this is NOT one of them. This shipped directly from SanDisk Corporation! When purchasing from Amazon and the seller is different you never know what you may receive and they (the seller) are not always aware of fakes so you have to contact SanDisk to provide the serial code number off the card or send a pic to them so they may authenticate it. It's nice to not have to do that for a change! Checked the partition and it's correct. Also confirmed this card ir read by LG Optimus G Pro on AT&T network.,5,02/02/2022,111,497
792,"Sandisk is the premier brand in flash memory and this card came at a good price. Speeds are fast enough to work inside of my 1080p dashcam and has been running consistently for a few weeks now. Good brand, speeds as advertised, and reliable so far. No complaints.",4,03/02/2022,22,222
793,. . . . . . . . . . . . . . . no issues till date so happy,5,04/02/2022,185,280
794,Plugged into my new Surface Pro and works great!  No issues or hassle.  Good price and low cost for adding additional storage.,5,05/02/2022,115,183
795,Great little card. Will allow 1080p recording on my note 3 phone. Frustration free packaging is genius. Make sure your device supports the high capacity card before ordering.,5,06/02/2022,190,108
796,I got this to expand the storage in my Microsoft Surface and it works great. I can quickly transfer data on to it and then pop it out and put it into my desktop or phone. Definitely recommend if you need big storage for your mobile device.,5,07/02/2022,79,275
797,"Bought 1 to expand capacity on a Galaxy S3, and another to expand capacity on a Galaxy S4. Have used the one for the GS3 for about a year, and the one for the GS4 about a month. Both have worked without any problems, and are fully recognized by the devices. The GS3 was rooted a couple of months ago and is running LiquidSmooth. Still no issues. Very good card. I highly recommend SanDisk.",5,08/02/2022,41,266
798,Works as it should and have not had any issues with it so far. I also was able to purchase it here for much less then Wal-Mart.,5,09/02/2022,220,114
799,"I purchased a 64Gb Samsung SD card to expand the memory of the phone.However, I frequently get a message that the card has been removed or is recovering.Sometimes the problem clears itself, other times I have to reboot the phone.It also says ""MTP application will restart to prepare SD Card"". It then starts listing the restarting/recovering SD card.I eventually replaced it with a Sandisk 16gb microsd ""HD"" card from Walmart and it is operating fine.I have been reading a lot about people having issues with the 64gb sandisk cards and the Galaxy S4.I wish I had done more research before wasting $50 on what I thought was a good buy!",1,10/02/2022,178,227
800,Works as expected. This product has added 32GB memory to my Samsung Galaxy S3. Love it. It adds so much more memory to your device.,5,11/02/2022,31,234
801,"Love this micro sd card, but love the fact that I was able to buy it at such a great price!",5,12/02/2022,193,291
802,The only thing is if you use this product on Andiod you must format .  Windows machines don't seem to supot FAT32  .  winwods machines will open files but the format program on Win only formats NTFS and EXFAT  which is limting because Andriod uses FAT32.,4,13/02/2022,57,482
803,"Perfect card.  I have it in my Samsung Galaxy S4 and its fast.  no delay in pictures/video writing, and I think I may get a second just to keep on hand.",5,14/02/2022,82,146
804,"32 GB Micro SD chip. If this is the size and memory amount you desire, this memory card has never failed or had errors on me. 5 stars for that and being the cheapest I could get at the time.",5,15/02/2022,154,367
805,"Fast little memory card. Affordable, good quality. Will be quadrupling my storage space on my device. I never seem to have enough of these",5,16/02/2022,120,432
806,Used this in my S4 and in my new S5. Transfer speed is good and it is still performing well after almost a year. I haven't been disappointed with a SanDisk product yet.,5,17/02/2022,48,119
807,"I used this upgraded card in my Razr Maxx HD and have been nothing but pleased with it. I haven't even come close to filling the entire card. I got it mostly because I keep my entire music library on my phone, about 5 gigs of music. It's a class 10 card so you won't see any lag in pulling up files. Great card for the price.",5,18/02/2022,199,153
808,"Overall, a great purchase with a reasonable price. I have bought 4 units and all working well in various devices",5,19/02/2022,114,265
809,This card is one of the fastest SD cards on the market. It works great for your Samsung Galaxy Note II. No issues with installation or device recognition. Highly recommended.,5,20/02/2022,151,36
810,"I bought this for my Dell Venue Pro 8 64 GB so that it would boost the Memory to 128 GB.  It is super easy to use, great shipping and I got it very quickly.",5,21/02/2022,205,30
811,Got this for my Samsung Galaxy Note 3. Recognized it immediately. Seems to work fast for the pics and videos I've taken. No complaints. The price on these things fluctuates quite a lot. I would recommend to use a price tracker (camel camel camel) on this before purchasing or at least pay attention to the price a couple of days of purchase. The price had dropped by fifteen dollars after it shipped. Amazon's awesome customer service refunded the difference without any trouble. Thanks!,5,22/02/2022,210,343
812,"Installed this in my Galaxy S 3, no issues, put in, formatted and started taking photos, everything work fast and as expected.",5,23/02/2022,161,319
813,"Was expecting a better and faster, more efficient product, and was not disappointed. Replaced a standard type 32 GB card and this does work remarkably better. Pleased with the purchase.",5,24/02/2022,222,20
814,"Purchased for my new ASUS Tablet TF701T and as always, SanDisk is reliable!  I've never had one fail in 25 yrs. Very pleased.",5,25/02/2022,248,188
815,As usual SanDisk is the best manufacturer for usb and micro SD cards. I'm using this one for my GoPro Hero 3 Black edition and it works really good. I also compared the specs with other Micro SD brands and saw that this one is the best among other micro SD cards,5,26/02/2022,198,66
816,"I've been using this  in my Sony TSX300 camera and have had no problems with quality, speed or function.  S far it works great.  Much cheaper here than at Best Buy",5,27/02/2022,225,196
817,Well my sister and I got new phones.  So I didn't want to use our old memory cards.  And from what I could tell this product represented the best combination of speed and price.  Plus I'm familiar with SanDisk brand.  They have been working perfectly for us for about a month now and I don't expect that to change.,5,28/02/2022,46,130
818,Perfect.Get the 32gb.,5,01/03/2022,239,426
819,"I put this in my Galaxy Note II and put a bunch of music and PDFs on it.  I also used it to save videos and photos.  It worked well for about 2 months then, on Christmas Day (today), it said that there was an error reading the card and the card was now blank.  My phone no longer recognizes the card and even putting it into its adapter and sticking it in the SDHC reader of my laptop doesn't work.If this is SanDisk Quality, then I am not impressed.  I am going to have to deal with their warranty replacement but I'd rather have a refund than get another card that might fail after 2 months...",1,02/03/2022,105,409
820,"SanDisk were the first Memory cards I came across years ago.  I think they hold up very well against the competition.  They are inexpensive and do the job.  I am a huge Kingston fan, but the price of this card was too hard to pass up.I currently have it in my phone for Photo & Video storage.  So far, no complaints.",4,03/03/2022,107,176
821,"By far the best MicroSD card I've ever used. It's precise, fast and secure, what more can you ask for? Whether it was photos, music or even a few movies, this recorded, played and transferred data flawlessly. Very highly recommend",5,04/03/2022,123,198
822,"Do not buy, card failed on the third usage.  Kicker not to my favoris you only have about 2 months to return this card for a full refund.Then, it's a pro rated rated deal when you send it back to Amamzon inLexington, KY.The failed card was in a GoPro White Edition. Needless to say, a camera thatwas purchased for summer outdoor usage in November is going to sit for quite awhile before you have time to get your money back.  Card sat all winter and failedtowards the end of April.  6 months lag to get a decent, even pro rated refund.Out of all the items I bought from Amazon this is my only bad experience.64 gigs crammed on a tiny micro SD card is too much.  I'll stick with thesmaller 32 gigs until this technology is meant to last.Refund Update, once again Amazon did the right thing anbd refunded full purchase pricefor the dead 64 gig.  Amazon is where I shop for 2 reasons.  1. I live 50 miles frombig box stores and 2. they ALWAYS make things right with no muss ...no fuss.I replaced the dead card with Amazon brand Micro 32 gig SD micro card.I have purchased Amazon branded SD cards before and they work just as good as any.Not to mention the cost savings.",1,05/03/2022,248,43
823,So far have not had any problems with the card.  Our movies have been great.  Beautiful color. Very clear and bright pictures.,5,06/03/2022,78,470
824,great price and just what i needed i would recomend this product i think all scan disk products are good,5,07/03/2022,54,224
825,"I slipped this into my smartphone. Lots of space for photos, and movies on the go at a great price.",5,08/03/2022,86,70
826,"No problems encountered and seems perfectly compatable with the S4...  Can't even tell when you are using something off the card or off the phones internal memory.Note that up to 32GB it requires the HC cards,  from there to 64GB it requires the XC version.Happy with this purchase so far.",5,09/03/2022,204,207
827,perfect addition to the Microsoft Surface i purchase for my daughter.  quick and has worked well so far.  SanDisk is a reputable brand.,5,10/03/2022,80,211
828,looking for a good memory card then this is it. Its fast and it works flaw less with my Samsung tab 3,5,11/03/2022,24,301
829,"Works perfectly in my new phone. Great price and it was delivered on time and in good shape. I've never had any trouble with SanDisk, so I'd recommend it to anyone.",5,12/03/2022,196,413
830,"Good product, no problems. I have this installed in my Samsung Galexy III. works well even in super HD video.",5,13/03/2022,170,274
831,"At the time, this was one of the best you can get.  Even now, at UHS-1, you will be doing better than the older, slower chips.  The form factor is handy for products which can take the Micro SD.",5,14/03/2022,149,325
832,It does what it is supposed to do and is pretty fast.  Sandisk is a great company when it comes to flash memory,5,15/03/2022,198,312
833,"This Micro SD card is solid and has a great performance. It's really a fast reading SD Card, I would say 4 times faster than any previous cards I had in the past. Once I placed the card in my phone, and I turned it on, you could see the difference. Every application I have in my cell phone that is in my SD card, works really flawlessly. A great product, very solid performance.",5,16/03/2022,226,454
834,Sandisk is far away the best memory card ever.I used to this brand because it never fails.The future of this kind is eternal.,5,17/03/2022,50,46
835,"I get randomly error messages with my nokia808, ""disk error-"" and the card stops working, its so, so sad.. I bought a cheap 8gb micro sd class 4 that works better than this :(",1,18/03/2022,75,314
836,Does the job. No complaints so far.,5,19/03/2022,118,160
837,Will have to buy a couple of more since I plan on using them to store my dive recordings from hero pro 2 with the adapter.,5,20/03/2022,165,334
838,Works perfect on Samsung Galaxy S4... memory is fast and didn't get any unmount problem mentioned on previous reviews... my model number is GT-I9500 and version is 4.2.2,5,21/03/2022,136,373
839,This is big and fast for me. I prefer having this side so I wont run out of space and the speed of 32+/- is all I need anyways.  Highly recommend it.,4,22/03/2022,34,264
840,"All is fine with this memory. It works very well with my Smartphone, very fast communication with my pics and videos. Good purchase!!! The product arrived on time too.",5,23/03/2022,202,136
841,"I wish I could say this card was great. Been waiting for it for around a year and a half whilst using the 64GB one (also SanDisk) which never gave me issues; sadly I lost it. This card confused the heck out of me. I used it on my S4 and first off, it wouldn't recognize it. Tried it on my gf's S4 and same problem.Apparently it comes formatted as exFAT and thought maybe reformatting it as FAT32 would solve the problem. Well I thought it did since my phone finally recognized it upon inserting it. A new problem arose, though. I started taking pictures to try it out and odd thing was some of the pictures became corrupted. Not even viewable on the phone seconds after taking them. Some worked, others not.Later on, I restarted my phone for some reason or other. A while later I wanted to check the pictures again and, surprise surprise, everything was gone. I'd find out later that every time I restarted my phone everything on the card was being deleted. Tried it on my gf's phone and same thing happened.Tried reformatting again as FAT32 using GParted (couldn't hurt) and it just throws errors upon starting the write sequence.Too bad I can't return it as I had it shipped to me in Guatemala. So that's $119 down the toilet. I have to buy a new one now, but I think I'll go for the new Samsung EVO ones (although they don't offer a 128GB model as of this writing - bummer).",1,24/03/2022,59,163
842,"I got this card for my sony action cam, and it is the best memory card, it work fast and process eveything fast, I recomend this",5,25/03/2022,98,318
843,"I use this on my Galaxy S3 and Sony Action Cam, and it works perfectly, never had any issues with it and i find that for any action cam this is a pretty solid sorage ammount.",5,26/03/2022,1,54
844,"It may be that the internal SD slot of the 2012 Mac Book Air is not too fast perhaps?  I am very disappointed that I can only achieve 4-9 MB/s of write/read speed.  Makes me remember speeds of 5 years ago.  Again, this may be the computer's fault, but I am not too happy...",3,27/03/2022,173,333
845,"I am very happy with this micro sd, I'm using a galaxy note 10.1 and the truth is very fast, copies files quickly.",5,28/03/2022,101,128
846,Very nice product. The memory works perfectly and it is exactly what i was waiting for. I recommend it 100%,5,29/03/2022,189,209
847,"As I just mentioned, it is both fast and efficient.  After several months of use in both my laptop and 7 inch Galaxy Tab 2, it has displayed exceptional speed and no loss of data.  I highly recommend this card for use in computing devices and/or tablets.",5,30/03/2022,197,230
848,as fast as amazon prime 2 day shipping...its rocking inside my samsung galaxy s4! plug and play fun!now i have all the space i need with all the speed i want!,5,31/03/2022,19,104
849,No problems with the card what so ever. Bought it for a new tablet just plugged it in and started to move files to it in a second.,5,01/04/2022,68,28
850,This is my favorite memory card brand. I have mani more in other devices. Also very reliable for keep&iacute;ng your data safe,5,02/04/2022,252,408
851,"Fast, great storage. We used this SD card for a new Samsung Galaxy S5. Works like a dream. Well formatted and fast. I would recommend this product to anyone who need a high gb sd card. The added on sd adapter is a nice plus and comes in handy for pc transfers.",5,03/04/2022,72,139
852,The ability of something so small to hold so much information is somewhat overwhelming but true.I use this one in my DOD DashCam and it works great. Highly recommend to all.,5,04/04/2022,51,469
853,Very fast transfer speeds and it feels like it is very good build quality. Great price too and would recommend.,5,05/04/2022,112,411
854,Got for my Samsung Galaxy Tab2 7.0 . Plugged it in and it works.That is about all there is to it.,5,06/04/2022,25,195
855,"So far its been fine, no problems other than when installed phone only read 59.45GB instead of the 64 GB, thats the reason I'm only giving it 4 stars.  If anyone can give me a answer why it only read 59 instead of the 64 please let me know!",4,07/04/2022,250,188
856,Very quick and no problems what so ever. A great storage platform and works great in both my Lenovo tablet and my Samsung phone. I would recommend this to anyone =),5,08/04/2022,225,187
857,"Bought it for my tablet.  it works well, and it has been working now for about 6 months.  I have no complaints.",4,09/04/2022,252,102
858,"I bought a bunch of these for many many hours use with hi-res video cameras and every one has been fast and flawless.Plus, if you get more than one like me, you might want a way to keep track of which is which. Notice there is a small blank area in the red to the right of the SanDisk name. You can write a number there with a fine tip marker. Don't try that on one of those solid black chips!",5,10/04/2022,213,327
859,Wonderful card and performs fast and efficient. I use it with my Samsung Galaxie S3 with no problems. Love the hjgh caparcity it offers and reliability of SanDisk,5,11/04/2022,118,450
860,"I cannot say if it's the SD card or the phone, but google sez it's the phone. Put your MP3s on this card for your Galaxy S3, and the result is a jumble of corrupted files. Yep, that's what I got. So, in fairness to SanDisk, I gave this card 4 stars, and a suggestion to y'all out there, get the 16gb card for your S3 instead.",4,12/04/2022,245,151
861,Previously purchased two ADATA microsd cards one which never worked and one which failed on the second boot.So far no problems with tht sansdisk chip.,4,13/04/2022,141,194
862,"The advertisement calls this card a ""class 10"" card however I was not able to get ""class 10"" speeds with this card. SD cards seem to be MUCH faster at read/write then microSD cards. I get about 10MB/s write speed when copying a file to my SD card through my phone USB cable. I get the same transfer rate when in an adapter. These small memory cards seem to be very limited on their write speed. Also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. The read speeds seem to cap out at about 18MB/s but I did see 25MB/s on small files. One thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10MB/s. I was getting 8.6MB/s when writing a 4.6GB movie file to this card. All in all, this is an excellent card and beyond worth the money for what you get. I love it for my EVO 4G LTE and my previous phone the EVO 4G. The only reason I gave it 4 stars is because it did not perform as advertised at 30MB/s. However, if you are thinking of getting this memory card for an Android phone and don't want to pay big bucks, this is your card. Stop reading and buy it, I'm glad I did.",4,14/04/2022,76,90
863,This is an excellent product. I have no complaints or issues with the card. It's the perfect size for my cameras.,5,15/04/2022,223,120
864,"...to have both the micro and the adapter in the same package. I only had to buy ONE package to get the items I needed for my Smartphone and my digicam.  I replaced the 2 gig micro in my phone with the 32 gig one, then reformatted my 2 gig micro to be used in the adapter for my camera, then uploaded photos to my laptop using the adapter.I would have given it 5 stars, but the adapter stopped working after only 2 months! Truthfully, though, I don't know if it's because the product is defective, or if I just handled it too much or incorrectly. So I feel 4 stars is fair.",4,16/04/2022,110,241
865,Purchase this for my GoPro Hero3. It was absolutely perfect and fair in price. I might just purchase another one(1).,5,17/04/2022,104,462
866,Purchased this for my phone.  It was easy to install and format for my phone.  It arrived on time and packaging was appropriate.,5,18/04/2022,249,35
867,No issues so far.  SanDisk is a good brand so hopefully it will last and be durable.  We'll see.  Recommended.,5,19/04/2022,136,127
868,"I bought this for my camera, which had a 720p video recording option.  Everything works just fine with the card and its adapter.",5,20/04/2022,173,419
869,"After purchasing three of these (one for myself and two for gifts to others) I read reviews that said they sometimes just quit, and it's difficult or impossible to recover data.  I have only been using my own card for 2-3 weeks, but it hasn't failed yet.3/27/13 after having this in my phone for almost 4 months, the phone started chirping every few seconds, telling me it was either mounting or unmounting a card.  The SanDisk Ultra 32 GB MicroSDHC Class 10 UHS-1 Memory Card apparently just decided to fail.  Thank goodness I only had info for one small app on it, and only need to access it about once a week, so it's not real critical.  Thanks to Amazon's 30 day return policy though, I will probably just have to eat the cost of this one.  Unfortunately, I read the other bad reviews about this product after I had already purchased mine (2 of them, but my wife's hasn't failed YET).  My advice is to stay clear of this product, and maybe SanDisk in general.",4,21/04/2022,13,93
870,"I didn't realize what small memory I had on my old phone T-mobile My Touch 3G Slide! I mean the thing was so slow and not accepting downloading stuff anymore! I figured later than the memory might be small. Sure it was! I looked up for a SanDisk memory card on Amazon and ordered one! Was surprised it was much cheaper than I had seen in a store! Installed it in my phone, worked like a champ! I can still use my phone for different downloads with that much memory!",5,22/04/2022,89,276
871,"Upon inserting my HC 16GB card from a Motorola Doid X into the Galaxy S3 my music would play very chopped and sometimes the files would not work at all.  This card not only cleared that problem up but allows me to put my whole music collection on the phone!  No complaints so far, does its job.",5,23/04/2022,167,375
872,"I use this card in my 7&#34; iGo GPS. The GPS came with a couple of GB onboard, but that was quickly used up by WinCE 6 and that GPS software. Since this device also plays MP3s, I wanted more space.I read the meager documentation that came with the device to see if it could handle a 16GB card. I was pretty sure it would handle an 8GB card, but one never knows with these ever-changing specifications. Unfortunately, the documentation for this device was meager and written in pidgin English.OK, I'll buy it and give it a try. At worst, I swap out my 8GB card from a different device, which hopefully will handle the 16GB card.Well, too make a long story short (too late for that, eh?), the 16GB card works just fine. I put a bunch of my MP3s on the card, put it into the device, and sure enough, it recognizes and plays them.So, pretty much a done deal. For the price, for the ease of use, for the name brand, I recommend this little card.",5,24/04/2022,208,303
873,"Stay away from no-name-brand flash memory and get a quality Sandisk. I've owned dozens of their USB flash drives, CompactFlash, SD and microSD cards over the years and they just WORK!as for this particular model, i have the 64gb microSD in my Galaxy Note Pro 12.2 tablet and a 16gb microSD my Galaxy Note 2 smartphone...popped 'em in and the devices recognized them no problem. I can drag/drop copy/paste files from internal storage to the cards without issue, on the fly or plugged into my computers. i always recommend Sandisk to anyone looking to expand their storage capacity.",5,25/04/2022,54,434
874,"It reaches read speed of about 24MB/s and write speed of about 18MB/s at optimal situation.Other than the speed, everything is fine. I'd like to say the color is quite a good thing, because MicroSD could be so small that you put it away for a few seconds it will easily disappear. With the bright read and light grey color, it is much easier to find, because it will not blend into common background.Also, the quality looks good, not like some of the MicroSD cards, this is a ""unibody"" design that you cannot tell from appearance that where is the circuits. The SD card adapter come with it is in quite good quality too.In summery, good design, good quality, not too satisfying speed. It will be a judgement call to say if it worth it or not. But to me I can totally go with it.",4,26/04/2022,103,20
875,"I've tried other cards going back to when Compact Flash cards ruled and every single time I wind up coming back to SanDisk.  Why, because they won't certify a card at a certain speed unless it can sustain that speed and every single SanDisk product I've ever owned has lasted, and lasted, and lasted.  I have QUIT using SanDisk products because it just didn't make sense to keep using them (256mb and 512mb thumbdrives and flash cards... they still work... REALLY slowly... but they still work fine... but what the heck do you use them for?) but the only times I have ever had a SanDisk fail I could trace the failure back to something other than a fault in the SanDisk product soooo... I buy SanDisk because I ALWAYS get my money's worth.",5,27/04/2022,148,51
876,"Using this in a security camera that I have mounted outside. It does the job of recording the pictures and video. The first one failed and had issues, but this second one seems to be working well.",4,28/04/2022,191,101
877,"I purchased this for my grandson for his tablet. I actually purchased 2. He loves his games so I wanted to be sure he had plenty of space to save everything he wanted. They must be working, I've heard no complaints.",5,29/04/2022,226,343
878,"Excellent, quality item.",5,30/04/2022,11,248
879,"Bought this as an upgrade from having an 16 GB for my android phone, not that I need all the extra space but it's nice to have handy. This will accommodate more pictures and videos that I take with my phone and among other things without having to worry about running out of space, for now. Packaging was good. Arrived on time, having Amazon Prime, that's something you don't have to worry about.",5,01/05/2022,130,338
880,It works great and added more memory for my LG phone.  Sandisk brand is very trust worthy.I recommend it highly.,5,02/05/2022,101,70
881,"marvelous, I just fixed it into my camera and it automatically recognized it. great storage for my camera to use",5,03/05/2022,21,345
882,This memory card works in both my Nook and my Canon camera.  I chose this disk because it will hold lots of pictures.  It was shipped earlier than expected.,5,04/05/2022,156,430
883,"This a great card with lots of storage for the money. Don't hesitate in buying this, it's a steal for the amount of storage you get.",4,05/05/2022,21,450
884,"good card of high quality material, nice design, new model. product brand name is famous n reliable. recommended, for good price...",5,06/05/2022,144,438
885,Use this on my phone to watch HQ videos or run apps off of and unlike lower class (non HC) cards this one never stutters.,5,07/05/2022,219,110
886,after 3 months would not read at all. Used all sorts of card readers and computers and internals went completely dead. Strange for a product from this company but i guess it happens. May not happen to you but since it's a high capacity would that mean it's more susceptible to becoming corrupted? Would not buy again. (maybe a 16gb),3,08/05/2022,147,477
887,"For $20 I can't complain about those speeds too much.  I put this little guy into a super mini MicroSD reader to stick into my truck stereo for MP3 storage.  I use a USB3 memory card reader to populate the card with music, and my truck stereo seems happy with it.",4,09/05/2022,112,161
888,"I use it in my Note2. It does what it's supposed to do, and extends the storage capacity for this great phone!",5,10/05/2022,18,26
889,Purchased this as an add on memory for a new android tablet.  San Disk has a good reputation and I have never had one fail.  Purchased the Ultra for the speed and was purchased at a good price.  I would recommend this item to anyone who needs SD micro memory.,5,11/05/2022,154,150
890,No complains here.  Awesome cards with great performance.  No degradation in speeds so far as well as no bad sectors.,5,12/05/2022,213,28
891,"I have not utilized the card as much as I had hoped I would, so I cannot comment too much on the speed, but my tablet (Asus Transformer Infinity) certainly has plenty of space on it now.",4,13/05/2022,133,475
892,"We have 3 of these and so far it is my favorite microsd card, fast and so far no problems.",5,14/05/2022,56,15
893,"I ran several tests both on my computer, and my phone it wrote at 6MB and read at about 6 to 10 depeneding on its mood. I bought this to replace a generic 32GB class 10 card that I lost (so dang small i droped it and could not find it. that Card actual wrote at 11 to 12MB and read at 20MB. I went with sandisk because my phone came with a class 2 that performs more like a class 6. What a waste of time. Refunded this item",1,15/05/2022,108,337
894,"The product shipped fast and actually came in a few days early. I read about some people having problems with this card. When I got it, first thing I did was format it. Also make sure your device is compatible with SDHC cards. I have had no problems. Very fast read/write speeds. A little over 29 GB actually available for storage. I am pleased.",5,16/05/2022,180,161
895,"Lasted about 8 months of daily use in my Android phone. But yesterday it stopped performing writes and then failed altogether. While it was working, reads were incredibly fast and writes were pretty good as well.",3,17/05/2022,84,396
896,"Yeah. Ultra Hot. I could not get any of my devices to recognize this card. When I finally was, using a USD reader, I tried to format it. It wouldn't format and burned my fingers when I removed it. Others have also posted this. Maybe they are not all bad, but many are. Perhaps they are counterfeit, I don't know. But the hassle of having to return it isn't worth the $10 you may save.",1,18/05/2022,162,272
897,i thought only a 32 gb would work in my 32gb asus pad but this works great in it...i wanted more space an this made it easier to put on vids an way more pics,5,19/05/2022,157,204
898,"I was looking for expanding memory of my Galaxy Note 3, so I bought this one. This is class 10 micro SD card. Good enough speed for the smart phones. The best way to upgrade the memory of the phone.",5,20/05/2022,2,453
899,"When I needed more VIDEO capacity for my Canon camera, the Sandisk 32 GB Micro Card (with included Adapter) was EXACTLY the right tool for the job !!I've had several SanDisk Memory Cards in the past, with never a glitch of any kind.Highly recommended !",5,21/05/2022,247,347
900,I got this to use in my mother's digital camcorder. It offered good value and with the adapter it insures that the card can be used anywhere. My mom was very happy with the extra capacity this card provided her to film my niece and nephew.,5,22/05/2022,51,81
901,"The micro SD card was extremely fast.  Writing and read files were very fast even on a slow USB 2.0 interface.  Mechanically, the card is tight in the adapter.  Needs a screw driver to get it back out of the adapter.  Tried on another two adapters with the same results, tight fit.  If user plan to use this as a normal size SD card, it is an excellent card.  If one plan to switch between &#34;phone&#34; (micro SD card) and camera (normal size SD card), then the tight fit might be a problem.  Vender service was excellent.  shipment was faster than expected.  Would buy it again even with the tight fit.  It was an excellent value for a very fast card (camera can shoot burst mode without slowing down to write to card).",4,23/05/2022,19,26
902,Received it as promised. Inserted it into tables and was acknowledged that it is there.Guess it will work as expected also.,4,24/05/2022,61,355
903,I put it in my tablet and so far nothing to complain about. Will see how long this one can last.,4,25/05/2022,150,462
904,SanDisk makes some great memory chips for a decent price. I can' recommend no names brands because of their error frequency.,4,26/05/2022,79,340
905,"works great so far, but gopro filled the card pretty quick recording at 1080p. So I got a 64GB a week later.",4,27/05/2022,130,111
906,I had to replace my other 32G MSD Card. Was not aware of the Card Speed issue and as a result started loosing video and pics from the card as they became corrupted. Did a little research and found out the card write speed was the issue. Did not make sense. But replaced the card and yes it works. Have not lost a pic or a vid since.,4,28/05/2022,241,169
